id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-952793";"2021-03-04";"1";"Vente";"870000.0";"126.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0074";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"22.0";"1.0";"S";"sols";"None";"None";"89.0";"3.054851";"50.630375";"000RV"
"2021-952793";"2021-03-04";"1";"Vente";"870000.0";"126.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0074";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"13.0";"1.0";"S";"sols";"None";"None";"89.0";"3.054851";"50.630375";"000RV"
"2021-952793";"2021-03-04";"1";"Vente";"870000.0";"126.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0074";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"38.0";"0.0";"S";"sols";"None";"None";"89.0";"3.054851";"50.630375";"000RV"
"2021-952824";"2021-02-26";"1";"Vente";"400000.0";"116.0";"None";"RUE LEON GAMBETTA";"5513";"59000";"59350";"Lille";"59";"None";"None";"59350000RV0334";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"33.0";"1.0";"S";"sols";"None";"None";"56.0";"3.055689";"50.630026";"000RV"
"2021-952824";"2021-02-26";"1";"Vente";"400000.0";"116.0";"None";"RUE LEON GAMBETTA";"5513";"59000";"59350";"Lille";"59";"None";"None";"59350000RV0334";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"80.0";"4.0";"S";"sols";"None";"None";"56.0";"3.055689";"50.630026";"000RV"
"2021-952824";"2021-02-26";"1";"Vente";"400000.0";"116.0";"None";"RUE LEON GAMBETTA";"5513";"59000";"59350";"Lille";"59";"None";"None";"59350000RV0334";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"70.0";"0.0";"S";"sols";"None";"None";"56.0";"3.055689";"50.630026";"000RV"
"2021-952888";"2021-02-19";"1";"Vente";"230000.0";"11.0";"None";"RUE DE L AMIDONNERIE";"0244";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0351";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"50.0";"2.0";"None";"None";"None";"None";"nan";"3.054206";"50.629821";"000RV"
"2021-952544";"2021-02-12";"1";"Vente";"475000.0";"32.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"20";"119.4";"54";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"119.0";"5.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2021-952544";"2021-02-12";"1";"Vente";"475000.0";"32.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"72";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2021-952544";"2021-02-12";"1";"Vente";"475000.0";"32.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"75";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2021-952434";"2021-02-05";"1";"Vente";"18000.0";"41.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"162";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2021-952238";"2021-01-20";"1";"Vente";"154500.0";"1.0";"A";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0028";"None";"None";"5";"37.29";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"38.0";"2.0";"None";"None";"None";"None";"nan";"3.053875";"50.631541";"000RV"
"2021-951965";"2021-01-19";"1";"Vente";"99800.0";"5.0";"None";"IMP CONVAIN 13 RUE MEUREIN";"1863";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0418";"None";"None";"2";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"25.0";"2.0";"None";"None";"None";"None";"nan";"3.05239";"50.629253";"000RV"
"2020-807431";"2020-12-31";"1";"Vente";"375000.0";"9.0";"None";"RUE DE L AMIDONNERIE";"0244";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0511";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"94.0";"4.0";"S";"sols";"None";"None";"94.0";"3.054229";"50.62977";"000RV"
"2020-807493";"2020-12-31";"1";"Vente";"50000.0";"23.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0325";"None";"None";"4";"nan";"7";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"3.054873";"50.629974";"000RV"
"2020-807493";"2020-12-31";"1";"Vente";"50000.0";"23.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0325";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.054873";"50.629974";"000RV"
"2020-807701";"2020-12-30";"1";"Vente";"225000.0";"184.0";"None";"RUE DE SOLFERINO";"8364";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0048";"None";"None";"2";"53.97";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"55.0";"2.0";"None";"None";"None";"None";"nan";"3.055828";"50.630499";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"40.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0170";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"87.0";"5.0";"S";"sols";"None";"None";"45.0";"3.052256";"50.630726";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"64.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"64.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"50.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"65.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"54.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"79.0";"4.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"78.0";"4.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"50.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"67.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"79.0";"4.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"78.0";"4.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"65.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"48.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"64.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"53.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"80.0";"4.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"80.0";"4.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"53.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"65.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"53.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"48.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"64.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"66.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"50.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"65.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"48.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"65.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"48.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"98.0";"5.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"49.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"94.0";"5.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"49.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"67.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"49.0";"2.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"64.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"66.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"63.0";"3.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
