id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2018-491606;2018-07-20;1;Vente;384900.00;7;;"RUE BODIN";0940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0041;;;125;63.46;;;;;;;;;1;2;Appartement;65.00;2;;;;;;4.8358690;45.7735670;000AM
2018-491614;2018-07-19;1;Vente;139020.00;18;;"RUE ROMARIN";6115;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0068;;;137;;;;;;;;;;1;2;Appartement;31.00;1;;;;;;4.8339510;45.7681060;000AT
2018-491623;2018-07-19;1;Vente;61500.00;9;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0104;;;15;13.63;;;;;;;;;1;2;Appartement;12.00;0;;;;;;4.8282620;45.7730400;000AE
2018-491623;2018-07-19;1;Vente;61500.00;9;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0104;;;15;13.63;;;;;;;;;1;2;Appartement;14.00;0;;;;;;4.8282620;45.7730400;000AE
2018-491646;2018-07-26;1;Vente;450000.00;2;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0126;;;33;;48;;;;;;;;2;2;Appartement;113.00;3;;;;;;4.8306060;45.7665680;000AT
2018-491650;2018-07-25;1;Vente;355000.00;4;B;"PL ROUVILLE";6170;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0037;;;1;80.33;17;;2;;8;;;;4;4;"Local industriel. commercial ou assimilé";75.00;0;;;;;;4.8255540;45.7696620;000AD
2018-491669;2018-07-02;1;Vente;117000.00;34;;"RUE DU BON PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0029;;;34;;;;;;;;;;1;2;Appartement;32.00;2;;;;;;4.8303110;45.7721380;000AK
2018-491670;2018-07-02;1;Vente;258180.00;2;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0055;;;12;67.82;2;;29;;;;;;3;2;Appartement;77.00;2;;;;;;4.8283870;45.7714260;000AK
2018-491676;2018-07-19;1;Vente;533350.00;21;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0019;;;1;118.57;3;118.57;;;;;;;2;2;Appartement;123.00;4;;;;;;4.8296730;45.7716200;000AK
2018-491683;2018-07-20;1;Vente;676000.00;40;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0005;;;78;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8346590;45.7703630;000AR
2018-491683;2018-07-20;1;Vente;676000.00;40;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0005;;;1;200.09;2;;32;;42;;;;4;2;Appartement;172.00;4;;;;;;4.8346590;45.7703630;000AR
2018-491686;2018-07-23;1;Vente;218500.00;24;;"RUE LANTERNE";4140;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0009;;;9;36.14;;;;;;;;;1;2;Appartement;35.00;1;;;;;;4.8316030;45.7656840;000AV
2018-491688;2018-07-23;1;Vente;738800.00;1;;"PL LOUIS PRADEL";4340;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0022;;;30;;39;;;;;;;;2;2;Appartement;132.00;4;;;;;;4.8376200;45.7678800;000AS
2018-491695;2018-07-23;1;Vente;945000.00;20;;"PL LOUIS PRADEL";4340;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0151;;;1;;25;;;;;;;;2;2;Appartement;158.00;3;;;;;;4.8371230;45.7688410;000AR
2018-491695;2018-07-23;1;Vente;945000.00;22;;"PL TOLOZAN";7029;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0163;;;1;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8375180;45.7688130;000AR
2018-491706;2018-07-24;1;Vente;17000.00;2;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0012;;;40;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";5.00;0;;;;;;4.8371310;45.7722490;000AN
2018-491711;2018-07-05;1;Vente;105000.00;33;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0016;;;138;;187;35.00;;;;;;;2;2;Appartement;33.00;2;;;;;;4.8346890;45.7702030;000AR
2018-491714;2018-07-10;1;Vente;765800.00;4;;"RUE DE LA BOURSE";1100;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0074;;;30;128.18;43;;8;;;;;;3;2;Appartement;128.00;4;;;;;;4.8366330;45.7656490;000AV
2018-491715;2018-07-06;1;Vente;165000.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;19;;;;;;;;;;1;2;Appartement;18.00;1;;;;;;4.8332800;45.7655080;000AV
2018-491717;2018-07-20;1;Vente;230000.00;3;;"RUE STE CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0161;;;22;;73;34.80;;;;;;;2;2;Appartement;36.00;1;;;;;;4.8322520;45.7683480;000AP
2018-491717;2018-07-20;1;Vente;230000.00;3;;"RUE STE CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0161;;;39;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8322520;45.7683480;000AP
2018-491729;2018-07-20;1;Vente;393000.00;39;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0105;;;20;;23;;;;;;;;2;2;Appartement;100.00;3;;;;;;4.8351680;45.7707470;000AO
2018-491729;2018-07-20;1;Vente;393000.00;39;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0105;;;17;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8351680;45.7707470;000AO
2018-491733;2018-07-10;1;Vente;139100.00;8;;"RUE MULET";4975;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0085;;;17;33.58;;;;;;;;;1;2;Appartement;33.00;1;;;;;;4.8351720;45.7655830;000AV
2018-491747;2018-07-30;1;Vente;204900.00;7;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0153;;;15;37.28;26;;40;;;;;;3;2;Appartement;37.00;1;;;;;;4.8318920;45.7704040;000AO
2018-491750;2018-07-26;1;Vente;229000.00;20;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0073;;;161;;27;52.82;;;;;;;2;2;Appartement;52.00;2;;;;;;4.8262330;45.7706270;000AH
2018-491777;2018-07-20;1;Vente;654800.00;7;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0005;;;17;;8;154.47;;;;;;;2;2;Appartement;175.00;6;;;;;;4.8174860;45.7701910;000AB
2018-491780;2018-07-06;1;Vente;149900.00;35;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0038;;;36;;9;35.35;;;;;;;2;2;Appartement;45.00;2;;;;;;4.8247400;45.7721120;000AE
2018-491781;2018-07-24;1;Vente;50000.00;6;;"RUE MASSON";4655;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0006;;;2;;;;;;;;;;1;2;Appartement;42.00;1;;;;;;4.8277100;45.7718580;000AK
2018-491807;2018-07-16;1;Vente;268000.00;9;;"MONTEE DES CARMELITES";1255;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0054;;;12;;30;;36;;;;;;3;2;Appartement;66.00;3;;;;;;4.8284360;45.7713280;000AK
2018-491823;2018-07-26;1;Vente;200000.00;4;;"MTE DE LA BUTTE";1160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0195;;;29;47.00;55;;;;;;;;2;2;Appartement;47.00;2;;;;;;4.8161250;45.7683590;000AB
2018-491824;2018-07-19;1;Vente;180000.00;3;;"RUE AUDRAN";0525;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0011;;;25;31.70;3;;;;;;;;2;2;Appartement;32.00;2;;;;;;4.8353500;45.7740360;000AM
2018-491827;2018-07-05;1;Vente;169500.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;29;20.90;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8332800;45.7655080;000AV
2018-491831;2018-07-26;1;Vente;95000.00;5;;"MTE DE LA BUTTE";1160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0094;;;18;18.59;24;;;;;;;;2;2;Appartement;25.00;1;;;;;;4.8161690;45.7688190;000AB
2018-491840;2018-07-26;1;Vente;130000.00;12;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0062;;;24;;3;;;;;;;;2;2;Appartement;22.00;1;;;;;;4.8319040;45.7735590;000AL
2018-491850;2018-07-18;1;Vente;190000.00;12;;"RUE DES FANTASQUES";2650;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0084;;;12;39.58;27;;;;;;;;2;2;Appartement;39.00;1;;;;;;4.8360440;45.7727300;000AM
2018-491853;2018-07-20;1;Vente;41000.00;29;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0024;;;12;31.00;;;;;;;;;1;2;Appartement;37.00;1;;;;;;4.8306250;45.7715050;000AK
2018-491856;2018-07-24;1;Vente;182400.00;2;;"PL CROIX PAQUET";2000;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0166;;;15;92.89;;;;;;;;;1;2;Appartement;94.00;5;;;;;;4.8362210;45.7696580;000AR
2018-491864;2018-07-27;1;Vente;474243.00;4;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0141;;;3;101.93;;;;;;;;;1;2;Appartement;111.00;5;;;;;;4.8367100;45.7691260;000AR
2018-491868;2018-07-30;1;Vente;271000.00;12;;"RUE DIDEROT";2185;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0093;;;20;;37;52.10;;;;;;;2;2;Appartement;53.00;2;;;;;;4.8344200;45.7719150;000AO
2018-491878;2018-07-27;1;Vente;735000.00;15;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0054;;;23;;31;;40;130.30;;;;;3;2;Appartement;139.00;5;;;;;;4.8326740;45.7672910;000AT
2018-491883;2018-07-27;1;Vente;182400.00;22;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0075;;;47;;;;;;;;;;1;2;Appartement;42.00;2;;;;;;4.8359980;45.7685770;000AR
2018-491894;2018-07-09;1;Vente;195630.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;25;;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8332800;45.7655080;000AV
2018-491895;2018-07-04;1;Vente;345000.00;9;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0087;;;109;75.15;;;;;;;;;1;2;Appartement;64.00;3;;;;;;4.8345750;45.7662600;000AS
2018-491909;2018-08-03;1;Vente;348100.00;2;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0036;;;13;;29;70.08;;;;;;;2;2;Appartement;72.00;2;;;;;;4.8269380;45.7702840;000AH
2018-491919;2018-07-24;1;Vente;342400.00;8;;"RUE DIDEROT";2185;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0088;;;16;59.39;53;;74;;;;;;3;2;Appartement;75.00;3;;;;;;4.8338960;45.7718830;000AO
2018-491924;2018-07-12;1;Vente;305000.00;2;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0036;;;135;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8174430;45.7696690;000AB
2018-491934;2018-07-25;1;Vente;674530.00;2;;"RUE CONSTANTINE";1895;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0126;;;15;125.80;18;;20;;28;;50;;7;2;Appartement;113.00;5;;;;;;4.8306060;45.7665680;000AT
2018-491945;2018-07-13;1;Vente;185525.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;17;;;;;;;;;;1;2;Appartement;19.00;1;;;;;;4.8332800;45.7655080;000AV
2018-491948;2018-08-06;1;Vente;541270.00;6;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0139;;;44;107.48;45;;;;;;;;2;2;Appartement;114.00;4;;;;;;4.8370110;45.7691770;000AR
2018-491952;2018-08-03;1;Vente;392090.00;1;;"RUE PRUNELLE";5840;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0029;;;1;101.47;;;;;;;;;1;2;Appartement;165.00;5;;;;;;4.8255310;45.7699580;000AD
2018-491970;2018-07-24;1;Vente;683000.00;16;;"RUE CALLIET";1175;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0245;;;121;;205;;;;;;;;2;2;Appartement;116.00;5;;;;;;4.8330690;45.7732540;000AL
2018-491970;2018-07-24;1;Vente;683000.00;16;;"RUE CALLIET";1175;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0245;;;126;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8330690;45.7732540;000AL
2018-491976;2018-08-03;1;Vente;620000.00;4;;"RUE GIUSEPPE VERDI";3160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0069;;;38;81.90;;;;;;;;;1;2;Appartement;77.00;3;;;;;;4.8366490;45.7668530;000AS
2018-492008;2018-07-18;1;Vente;200535.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;26;;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8332800;45.7655080;000AV
2018-492009;2018-07-18;1;Vente;138600.00;20;;"MTE SAINT SEBASTIEN";6560;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0097;;;68;;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8356260;45.7712950;000AO
2018-492018;2018-07-23;1;Vente;157500.00;12;;"RUE GROGNARD";3370;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0048;;;34;32.52;;;;;;;;;1;2;Appartement;33.00;1;;;;;;4.8361620;45.7730430;000AM
2018-492051;2018-08-03;1;Vente;522500.00;14;;"QUAI ANDRE LASSAGNE";0275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0129;;;12;84.90;13;;;;;;;;2;2;Appartement;30.00;1;;;;;;4.8375910;45.7702520;000AR
2018-492069;2018-07-24;1;Vente;166000.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;1;21.70;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8332800;45.7655080;000AV
2018-492073;2018-07-26;1;Vente;730000.00;29;;"RUE DES CAPUCINS";1245;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0031;;;10;;17;188.74;18;;9;;;;4;2;Appartement;197.00;5;;;;;;4.8354880;45.7697820;000AR
2018-492076;2018-07-26;1;Vente;141900.00;15;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0056;;;25;;;;;;;;;;1;2;Appartement;190.00;6;;;;;;4.8370280;45.7664540;000AS
2018-492097;2018-08-21;1;Vente;27000.00;8;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0033;;;22;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8254810;45.7697340;000AD
2018-492099;2018-08-02;1;Vente;425570.00;38;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0170;;;16;;53;69.07;65;;;;;;3;2;Appartement;70.00;3;;;;;;4.8310940;45.7687030;000AP
2018-492100;2018-08-06;1;Vente;164400.00;25;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0080;;;30;31.61;37;;;;;;;;2;2;Appartement;33.00;1;;;;;;4.8341480;45.7716670;000AO
2018-492109;2018-08-03;1;Vente;370000.00;14;;"BD DE LA CROIX ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0135;;;257;86.10;;;;;;;;;1;2;Appartement;87.00;4;;;;;;4.8181140;45.7718050;000AB
2018-492109;2018-08-03;1;Vente;370000.00;14;;"BD DE LA CROIX ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0135;;;388;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8181140;45.7718050;000AB
2018-492116;2018-07-27;1;Vente;365000.00;40;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0096;;;57;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";33.00;0;;;;;;4.8339660;45.7652170;000AV
2018-492116;2018-07-27;1;Vente;365000.00;40;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0096;;;57;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";150.00;0;;;;;;4.8339660;45.7652170;000AV
2018-492116;2018-07-27;1;Vente;365000.00;40;;"RUE PDT EDOUARD HERRIOT";5720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0096;;;57;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";100.00;0;;;;;;4.8339660;45.7652170;000AV
2018-492119;2018-07-19;1;Vente;272500.00;13;;"RUE ALSACE LORRAINE";0190;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0046;;;17;;40;;46;;;;;;3;2;Appartement;68.00;3;;;;;;4.8369570;45.7712260;000AN
2018-492127;2018-08-02;1;Vente;306750.00;12;;"RUE STE CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0061;;;26;;39;78.52;;;;;;;2;2;Appartement;82.00;2;;;;;;4.8334140;45.7680240;000AT
2018-492140;2018-08-27;1;Vente;597160.00;1;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0002;;;21;;28;;37;121.56;;;;;3;2;Appartement;125.00;4;;;;;;4.8218310;45.7728470;000AC
2018-492154;2018-07-31;1;Vente;342000.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;5;;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8332800;45.7655080;000AV
2018-492154;2018-07-31;1;Vente;342000.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;7;;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8332800;45.7655080;000AV
2018-492172;2018-08-01;1;Vente;189000.00;15;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0040;;;14;34.11;;;;;;;;;1;2;Appartement;34.00;2;;;;;;4.8229940;45.7722480;000AC
2018-492180;2018-08-01;1;Vente;150900.00;15;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0056;;;26;;29;;;;;;;;2;2;Appartement;190.00;6;;;;;;4.8370280;45.7664540;000AS
2018-492206;2018-08-03;1;Vente;370000.00;16;;"RUE ST POLYCARPE";6535;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0135;;;77;;86;;;;;;;;2;2;Appartement;78.00;3;;;;;;4.8342530;45.7687730;000AP
2018-492216;2018-08-09;1;Vente;696500.00;30;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0060;;;24;134.50;42;134.50;;;;;;;2;2;Appartement;138.00;4;;;;;;4.8240440;45.7686140;000AB
2018-492216;2018-08-09;1;Vente;696500.00;19;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0206;;;151;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8210200;45.7683650;000AB
2018-492223;2018-08-07;1;Vente;125000.00;1;;"PL LOUIS PRADEL";4340;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0022;;;19;19.88;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8376200;45.7678800;000AS
2018-492228;2018-08-22;1;Vente;136080.00;18;;"RUE ROMARIN";6115;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0068;;;139;32.40;;;;;;;;;1;2;Appartement;32.00;1;;;;;;4.8339510;45.7681060;000AT
2018-492229;2018-08-23;1;Vente;938500.00;21;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0068;;;27;164.86;;;;;;;;;1;2;Appartement;187.00;6;;;;;;4.8212180;45.7685990;000AB
2018-492229;2018-08-23;1;Vente;938500.00;19;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0206;;;166;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8210200;45.7683650;000AB
2018-492233;2018-08-21;1;Vente;474970.00;11;;"RUE ST FRANCOIS D ASSISE";6350;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0215;;;9;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8294940;45.7733730;000AL
2018-492233;2018-08-21;1;Vente;474970.00;11;;"RUE ST FRANCOIS D ASSISE";6350;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0215;;;23;88.75;;;;;;;;;1;2;Appartement;89.00;4;;;;;;4.8294940;45.7733730;000AL
2018-492238;2018-08-08;1;Vente;310000.00;4;;"MTE DE LA BUTTE";1160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0195;;;36;64.54;45;;;;;;;;2;2;Appartement;65.00;3;;;;;;4.8161250;45.7683590;000AB
2018-492256;2018-08-06;1;Vente;625464.00;21;;"RUE LONGUE";4275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0052;;;4;148.92;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";341.00;0;;;;;;4.8337140;45.7655520;000AV
2018-492256;2018-08-06;1;Vente;625464.00;21;;"RUE LONGUE";4275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0052;;;57;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";5.00;0;;;;;;4.8337140;45.7655520;000AV
2018-492282;2018-07-02;1;Vente;627500.00;15;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0059;;;7;133.07;;;;;;;;;1;2;Appartement;132.00;3;;;;;;4.8288020;45.7700050;000AH
2018-492289;2018-08-23;1;Vente;223000.00;5;;"RUE DIDEROT";2185;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0055;;;56;;;;;;;;;;1;2;Appartement;62.00;2;;;;;;4.8336230;45.7720980;000AO
2018-492297;2018-08-21;1;Vente;560200.00;18;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0171;;;1;;69;110.62;;;;;;;2;2;Appartement;113.00;4;;;;;;4.8339890;45.7712880;000AO
2018-492306;2018-08-24;1;Vente;340000.00;2;;"MTE LT ALLOUCHE";4225;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0120;;;10;;20;;4;60.11;9;;;;4;2;Appartement;60.00;3;;;;;;4.8279030;45.7725350;000AE
2018-492329;2018-08-23;1;Vente;440000.00;4;;"RUE DE LA REPUBLIQUE";6005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0102;;;14;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";83.00;0;;;;;;4.8356990;45.7667930;000AS
2018-492331;2018-08-07;1;Vente;154650.00;35;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0041;;;6;;;;;;;;;;1;2;Appartement;17.00;1;;;;;;4.8332800;45.7655080;000AV
2018-492333;2018-08-28;1;Vente;234000.00;20;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0054;;;20;44.14;40;;;;;;;;2;2;Appartement;51.00;2;;;;;;4.8282260;45.7708480;000AH
2018-492348;2018-08-28;1;Vente;300000.00;1;;"RUE DU JARDIN DES PLANTES";3660;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0001;;;44;61.63;5;;;;;;;;2;2;Appartement;59.00;1;;;;;;4.8296500;45.7697780;000AP
2018-492388;2018-09-04;1;Vente;271350.00;19;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0082;;;13;52.22;14;52.22;26;;;;;;3;2;Appartement;57.00;2;;;;;;4.8337670;45.7716200;000AO
2018-492396;2018-08-31;1;Vente;170000.00;18;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0053;;;106;34.57;;;;;;;;;1;2;Appartement;28.00;1;;;;;;4.8280960;45.7707920;000AH
2018-492436;2018-08-29;1;Vente;238000.00;8;;"RUE MAGNEVAL";4430;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0042;;;22;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8359290;45.7735400;000AM
2018-492436;2018-08-29;1;Vente;238000.00;8;;"RUE MAGNEVAL";4430;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0042;;;20;43.23;;;;;;;;;1;2;Appartement;42.00;2;;;;;;4.8359290;45.7735400;000AM
2018-492443;2018-08-30;1;Vente;226500.00;57;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0133;;;20;47.74;;;;;;;;;1;2;Appartement;54.00;3;;;;;;4.8347260;45.7712390;000AO
2018-492445;2018-08-30;1;Vente;813090.00;2;;"MTE DE LA BUTTE";1160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0194;;;80;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8159140;45.7684670;000AB
2018-492445;2018-08-30;1;Vente;813090.00;7;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0194;;;47;150.73;73;;;;;;;;2;2;Appartement;149.00;6;;;;;;4.8159140;45.7684670;000AB
2018-492447;2018-08-29;1;Vente;278880.00;21;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0075;;;2;66.45;;;;;;;;;1;2;Appartement;63.00;3;;;;;;4.8259630;45.7709420;000AH
2018-492449;2018-09-10;1;Vente;215000.00;3;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0047;;;8;47.87;;;;;;;;;1;2;Appartement;45.00;3;;;;;;4.8259410;45.7722140;000AE
2018-492512;2018-09-06;1;Vente;278900.00;7;;"RUE DESIREE";2165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0064;;;111;64.37;115;;126;;211;;;;4;2;Appartement;65.00;3;;;;;;4.8351450;45.7686040;000AR
